label,text_en,text_es,source
ham,Wait.i will come out.. &lt;#&gt;  min:),Espera.i saldrá.. <#> min:),kaggle
ham,I will reach ur home in  &lt;#&gt;  minutes,Llegaré a tu casa en <#> minutos,kaggle
ham,Well then you have a great weekend!,"Bueno, entonces tienes un gran fin de semana!",kaggle
ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? ","¿Qué estás haciendo en Langport? Lo siento, pero probablemente estaré en la cama a las 9 pm. ¡Apesta estar enfermo en Navidad! ¿Cuándo lo haces y go2sri lanka?",kaggle
ham,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ I will be with YOU \"""" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."""" Visit azure-dns.com","Frnd s no juz ni una palabra .... no sólo una relación .... su promesa silenciosa que dice ... \ Yo estaré con USTED \"" Dondevr.. Cuandovr.. Forevr... Gudnyt querido.."" Visita azure-dns.com",kaggle
ham,Huh? 6 also cannot? Then only how many mistakes?,"Entonces, ¿cuántos errores?",kaggle
ham,Ha... U jus ate honey ar? So sweet...,¿Ya comiste miel?,kaggle
ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,"Mi mamá le dice a todo el mundo que tengo cáncer, y mi hermana no deja de llamar, me duele hablar, no puedo soportarlo, nos vemos cuando llegues a casa, te amo, te quiero, te quiero, te quiero, te quiero.",kaggle
ham,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?","Cariño? Cariño? Cariño? Panecillos sexys? Sugar ciruela? Loverboy? Te echo de menos, Boytoy ... *smacks tu culo* ¿Fuiste al gimnasio también?",kaggle
ham,Thanks for loving me so. You rock,Gracias por amarme tanto.,kaggle
ham,Yeah imma come over cause jay wants to do some drugs Check out adobe.net,"Sí, Imma viene porque Jay quiere tomar algunas drogas. Mira adobe.net",kaggle
ham,Ok thanx... Take care then...,Ok thanx... cuídate entonces...,kaggle
ham,Yup. Thk of u oso boring wat.,"Sí, un poco aburrido.",kaggle
ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too. Visit wikimedia.org","vino a ver el piso, parece bien, en sus 50 años? * Está lejos mucho trabajo wiv. Tengo mujer que viene a las 6.30 también. Visita wikimedia.org",kaggle
ham,Moji just informed me that you saved our lives. Thanks.,Moji me acaba de informar que nos salvaste la vida.,kaggle
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ Verify your account at http://1rumec4ndx4.myveroangel.com/s79pulmgboq/,Usted ha ganado un Nokia 7250i. Esto es lo que obtiene cuando usted gana nuestra subasta GRATIS. Para participar envíe Nokia a 86021 ahora. HG/Suite342/2Lands Row/W1JHL 16+ Verifica tu cuenta en http://1rumec4ndx4.myveroangel.com/s79pulmgboq/,kaggle
ham,Whos this am in class:-),Quién es este en la clase:-),kaggle
ham,Hey r Ì_ still online? I've finished the formatting...,Hey r Í_ todavía en línea? He terminado el formato...,kaggle
ham,Great! So what attracts you to the brothas? Find out more at rutube.ru,¿Qué te atrae a los brothas? Descubre más en rutube.ru,kaggle
spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 å£1.50perWKsub Visit http://darb.qmobilitdke.com/,Promotion Number: 8714714 - UR galardonado con un descanso de la ciudad y podría GANAR un  200 Summer Shopping spree cada WK. Txt STORE a 88039 . SkilGme. TsCs087147403231Winawk!Age16 1.50perWKsub Visita http://darb.qmobilitdke.com/,kaggle
ham,Stupid.its not possible,Estúpido. No es posible.,kaggle
ham,I cant pick the phone right now. Pls send a message,No puedo coger el teléfono ahora mismo. Pls enviar un mensaje,kaggle
ham,LOL what happens in Vegas stays in vegas,LOL lo que pasa en Las Vegas se queda en las Vegas,kaggle
ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnåÕt make ur båÕday 2 hun!","Hola, hola, hola lou lo siento me tomó tanto tiempo 2 respuesta - Me fui móvil en los amigos en Lancaster, acaba de conseguir bak Neway lo siento no pude hacer u bdía 2 hun!",kaggle
ham,When did i use soc... I use it only at home... ÌÏ dunno how 2 type it in word ar...,Cuando utilizo soc... lo uso solo en casa... no sé cómo 2 lo escribe en palabra ar...,kaggle
ham,Dad says hurry the hell up,Papá dice que te des prisa.,kaggle
ham,Wake me up at  &lt;#&gt;  am morning:),Despiértame en la mañana de <#> am:),kaggle
ham,"I get out of class in bsn in like  &lt"";#&gt;""  minutes, you know where advising is?","Salgo de clase en bsn en como <"";#>"" minutos, ¿sabes dónde está el asesoramiento?",kaggle
ham,Great! I shoot big loads so get ready!,"Genial, disparo grandes cargas, así que prepárate.",kaggle
ham,I'll meet you in the lobby,Nos vemos en el vestíbulo.,kaggle
ham,You still coming tonight?,¿Sigues viniendo esta noche?,kaggle
ham,What happen dear tell me,"¿Qué pasa, querido, dime?",kaggle
ham,"Sir, i am waiting for your call, once free please call me.","Señor, estoy esperando su llamada, una vez libre, por favor llámeme.",kaggle
ham,No i am not having not any movies in my laptop,"No, no tengo ninguna película en mi portátil.",kaggle
ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!,Estaba a punto de hacerlo cuando envié un mensaje de texto. ¡Terminaba hace mucho tiempo y me duchaba y er'ything!,kaggle
ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx Learn more at forbes.com,Ok no estoy seguro de a qué hora termino mañana pero quiero pasar la noche contigo porque eso sería vewy vewy lubly! Ámame xxx Aprende más en forbes.com,kaggle
ham,"Hello, As per request from  &lt"";#&gt;""  Rs.5 has been transfered to you Check out indeed.com","Hola, Según la solicitud de <"";#>"" Rs.5 ha sido transferido a usted Mira indeed.com",kaggle
ham,I am in tirupur.  call you da.,Estoy en el tirupur. Llámate da.,kaggle
spam,You are a winner you have been specially selected to receive å£1000 cash or a å£2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p Limited time offer: http://squ3o1nyd9iakiu.myveroangel.com/n75qo29wpal/,Usted es un ganador que ha sido especialmente seleccionado para recibir 1000 en efectivo o un premio 2000. Hable con un operador en vivo para reclamar la llamada 087147123779am-7pm. Costo 10p Oferta por tiempo limitado: http://squ3o1nyd9iakiu.myveroangel.com/n75qo29wpal/,kaggle
ham,S:)but he had some luck.2 catches put down:),S:) pero tuvo algo de suerte.2 capturas puestas abajo:),kaggle
ham,How i noe... Did Ì_ specify da domain as nusstu... ÌÏ still in sch...,Cómo noe... ¿Especificó Í_ el dominio da como nusstu...,kaggle
ham,Oh...i asked for fun. Haha...take care. Ì_ Learn more at notamedia.ru,Oh... pedí diversión. Aprende más en notamedia.ru,kaggle
ham,Shall i get my pouch?,¿Traigo mi bolsa?,kaggle
ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,Hey loverboy! Te amo !! Tuve que decir ... Miro tu foto y dolor para sentirte entre mis piernas ... mierda te quiero ... te necesito ... te deseo .,kaggle
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?","¿Cómo está mi hijo? No me quedan palabras dulces esta mañana... *suspira*... ¿Cómo va tu día, mi amor? ¿Empezaste a estudiar?",kaggle
ham,Kent vale lor... ÌÏ wait 4 me there ar?,¿Kent vale lor... espera 4 mi ar?,kaggle
ham,Ok. Very good. Its all about making that money.,"Muy bien, se trata de ganar ese dinero.",kaggle
ham,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-) Visit samsungqbe.com,Leyendo el hábito de la barraca.. Nan bari hudgi yorge pataistha ertini kano:-) Visita samsungqbe.com,kaggle
ham,Aight do you still want to get money Learn more at name-services.com,¿Aún quieres conseguir dinero? Aprende más en name-services.com,kaggle
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870 Click the link: https://members69.partner-invite-business.com/,Free Top ringtone -sub a ringtone semanal-get 1a semana gratis-enviar SUBPOLY a 81618-?3 por semana-parada sms-087187277870 Haz clic en el enlace: https://members69.partner-invite-business.com/,kaggle
ham,Ok.ok ok..then..whats ur todays plan,"Ok, ok, ok, entonces, ¿cuál es el plan de hoy?",kaggle
ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT,Este es V. IMPORTANTE,kaggle
ham,"Sorry pa, i dont knw who ru pa? Check out ripn.net","Lo siento pa, no sé quién ru pa? Mira ripn.net",kaggle
ham,Wat u doing there?,¿Qué estás haciendo ahí?,kaggle
ham,If i not meeting Ì_ all rite then i'll go home lor. If Ì_ dun feel like comin it's ok.,"Si no me encuentro con todos los ritos, me iré a casa.",kaggle
ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",El más sobresaliente es por un comercial que hice para Hasbro... en AGOSTO! Nos hicieron saltar a través de tantos aros para que nos pagaran.,kaggle
ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.","Llego tarde, así que te llamo mañana por la mañana. Cuida tus dulces sueños... tú y yo... resumiendo... adiós.",kaggle
ham,Networking technical support associate.,Asociado de apoyo técnico en red.,kaggle
ham,I'm gonna rip out my uterus. Check out oxylabs.io,Voy a arrancarme el útero. Mira oxylabs.io,kaggle
ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.,Genial. ¿Te gusta nadar? Tengo una piscina y jacuzzi en mi casa.,kaggle
spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar Congratulations! You've won a prize at https://uk.paying-hy.vip/index.html","Gracias por su pedido en tono de llamada, número de referencia X49. Su móvil se cargará 4,50. Si su tono no llega por favor llame al servicio al cliente 09065989182. Desde: [color=rojo]texto[/color]TXTstar ¡Felicidades! Has ganado un premio en https://uk.paying-hy.vip/index.html",kaggle
ham,"Yeah why not, is the gang all ready","Sí, ¿por qué no? ¿Está lista la banda?",kaggle
ham,Blank is Blank. But wat is blank? Lol,En blanco está en blanco. ¿Pero Wat está en blanco?,kaggle
ham,I'm in a movie... Collect car oredi...,Estoy en una película... recoger coche oredi...,kaggle
ham,We left already we at orchard now.,Ya nos fuimos a la huerta.,kaggle
spam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs Visit https://www.0365uu.com/","Hola, 2 noches de suerte! Uve ha sido invitado 2 XCHAT, la charla más salvaje de Uks! Txt CHAT a 86688 ahora! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs Visita https://www.0365uu.com/",kaggle
ham,Nothing spl..wat abt u and whr ru?,Nada spl..wat abt u y whr ru?,kaggle
ham,No chikku nt yet.. Ya i'm free,No chikku nt todavía.. Ya estoy libre,kaggle
ham,"Aldrine, rakhesh ex RTM here.pls call.urgent.","Aldrine, Rakhesh ex RTM aquí. pls call.urgent.",kaggle
ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,La búsqueda 4 la felicidad es 1 de d fuentes principales de infelicidad! Aceptar la vida de la manera que viene! U encontrará la felicidad en cada momento u vivir.,kaggle
ham,I'm at home. Please call,Estoy en casa.,kaggle
ham,"I guess you could be as good an excuse as any, lol.","Supongo que podrías ser una excusa tan buena como cualquiera, Lol.",kaggle
ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp"";"" irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING","¿No es frnd una necesidad en la vida? imagínate a urt window un frnd.. hw'd u sentir en u colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events spe'll cuested, miss &"";"" irritado u? 4wrd it to all that querido-amoroso frnds wthout who u cant live... I jst lo hizo.. Takecare..:) GOODMORNING",kaggle
ham,Gud mrng dear hav a nice day,Gud mrng querido tener un buen día,kaggle
ham,Old Orchard near univ. How about you?,El viejo Orchard cerca de Univ. ¿Y tú?,kaggle
ham,"4 tacos + 1 rajas burrito, right? Find out more at aliyuncs.com","4 tacos + 1 rajas burrito, ¿verdad? Descubre más en aliyuncs.com",kaggle
ham,"ItÛ÷s å£6 to get in, is that ok?","Es s 6 para entrar, ¿está bien?",kaggle
ham,Hows the street where the end of library walk is? Find out more at scribd.com,¿Cómo es la calle donde se encuentra el final de la caminata de la biblioteca? Descubre más en scribd.com,kaggle
ham,"Plz note: if anyone calling from a mobile Co. &amp""; asks u to type # &lt;#&gt;  or # &lt;#&gt;"" . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.","Nota Plz: si alguien llama desde un móvil Co. &""; le pide que escriba # <#> o # <#>"" . No lo haga. Desconectar la llamada, porque es un intento de 'terrorista' para hacer uso de la tarjeta sim no. Itz confirmado por nokia n motorola n ha sido verificado por CNN IBN.",kaggle
ham,We stopped to get ice cream and will go back after,Nos detuvimos a comprar helado y volveremos después.,kaggle
ham,Did you stitch his trouser,¿Le cosiste el pantalón?,kaggle
ham,No da. . Vijay going to talk in jaya tv,Vijay va a hablar en Jaya TV,kaggle
spam,2/2 146tf150p,2/2 146tf150p,kaggle
ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?,"Oye, estoy aburrido... así que estoy pensando en lo que tú... ¿Qué estás haciendo?",kaggle
ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?","No, el miércoles. ¿Cuándo debo traer la mini bolsa de cheetos?",kaggle
ham,Nobody names their penis a girls name this story doesn't add up at all,Nadie llama a su pene un nombre de chicas esta historia no cuadra en absoluto,kaggle
