label,text,lang,source
spam,Netflix: Detectamos acceso no autorizado a su cuenta. Llame al 900 900 955 para bloquear el acceso.,es,synthetic_claude
spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",en,kaggle
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,en,kaggle
ham,Company is very good.environment is terrific and food is really nice:),en,kaggle
ham,Yo come over carlos will be here soon,en,kaggle
ham,IÛ÷ll have a look at the frying pan in case itÛ÷s cheap or a book perhaps. No thatÛ÷s silly a frying pan isnÛ÷t likely to be a book,en,kaggle
ham,Yun buying... But school got offer 2000 plus only...,en,kaggle
ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",en,kaggle
ham,ÌÏ only send me the contents page...,en,kaggle
ham,Yeah jay's sort of a fucking retard,en,kaggle
ham,"Haha figures, well I found the piece and priscilla's bowl",en,kaggle
ham,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",en,kaggle
ham,How much r Ì_ willing to pay?,en,kaggle
ham,"Feb  &lt"";#&gt;""  is \I LOVE U\"""" day. Send dis to all ur \""""VALUED FRNDS\"""" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""""",en,kaggle
ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,en,kaggle
spam,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",en,kaggle
ham,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",en,kaggle
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,en,kaggle
ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",en,kaggle
ham,"Wat time liao, where still got.",en,kaggle
ham,Wat time do u wan 2 meet me later?,en,kaggle
ham,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",en,kaggle
ham,"Haha awesome, I might need to take you up on that, what you doin tonight?",en,kaggle
ham,India have to take lead:),en,kaggle
ham,After the drug she will be able to eat.,en,kaggle
ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",en,kaggle
ham,Thank you princess! You are so sexy...,en,kaggle
ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",en,kaggle
ham,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,en,kaggle
ham,Dunno y u ask me.,en,kaggle
ham,"Ya ok, then had dinner?",en,kaggle
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",en,kaggle
ham,How come?,en,kaggle
ham,"My planning usually stops at \find hella weed,"""" smoke hella weed\""""""""""""""""""""",en,kaggle
ham,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,en,kaggle
ham,Ok ill tell the company,en,kaggle
ham,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,en,kaggle
ham,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,en,kaggle
ham,Annoying isn't it.,en,kaggle
ham,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,en,kaggle
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,en,kaggle
ham,I wonder if you'll get this text?,en,kaggle
ham,I want to be inside you every night...,en,kaggle
spam,"our mobile number has won å£5000, to claim calls us back or ring the claims hot line on 09050005321.",en,kaggle
spam,+123 Congratulations - in this week's competition draw u have won the å£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,en,kaggle
spam,For sale - arsenal dartboard. Good condition but no doubles or trebles!,en,kaggle
ham,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan?,en,kaggle
ham,Does uncle timi help in clearing cars,en,kaggle
ham,"Babe, I'm back ... Come back to me ...",en,kaggle
ham,Ayuntamiento: Último día para pagar el IBI sin recargo: 31 de marzo. Use el pago online.,es,synthetic_claude
ham,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,en,kaggle
ham,"Dear, will call Tmorrow.pls accomodate.",en,kaggle
ham,Text her. If she doesnt reply let me know so i can have her log in,en,kaggle
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,en,kaggle
ham,"Sorry, I can't text &amp"";"" drive coherently, see you in twenty",en,kaggle
ham,We'll join the  &lt;#&gt;  bus,en,kaggle
spam,U are subscribed to the best Mobile Content Service in the UK for å£3 per ten days until you send STOP to 83435. Helpline 08706091795.,en,kaggle
ham,Are u awake? Is there snow there?,en,kaggle
ham,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,en,kaggle
ham,No need for the drug anymore.,en,kaggle
ham,Ard 530 lor. I ok then message Ì_ lor.,en,kaggle
spam,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",en,kaggle
ham,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",en,kaggle
ham,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.,en,kaggle
ham,Understand. his loss is my gain :) so do you work? School?,en,kaggle
ham,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,en,kaggle
ham,I notice you like looking in the shit mirror youre turning into a right freak,en,kaggle
spam,Apple ID: Su ID de Apple ha sido desactivada por razones de seguridad. Verifique en Ajustes.,es,synthetic_claude
ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt"";#&gt;""  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",en,kaggle
ham,DonÛ÷t give a flying monkeys wot they think and I certainly donÛ÷t mind. Any friend of mine and all that!,en,kaggle
ham,Where u been hiding stranger?,en,kaggle
ham,"Geeeee ... Your internet is really bad today, eh ?",en,kaggle
ham,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",en,kaggle
ham,"Alright omw, gotta change my order to a half8th",en,kaggle
ham,Wen did you get so spiritual and deep. That's great,en,kaggle
ham,Ok i shall talk to him,en,kaggle
ham,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,en,kaggle
ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",en,kaggle
spam,Call from 08702490080 - tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,en,kaggle
spam,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,en,kaggle
ham,"Oye que se me ha olvidado el cargador en tu casa, ¿me lo guardas?",es,synthetic_claude
ham,Great to hear you are settling well. So what's happenin wit ola?,en,kaggle
ham,I pocked you up there before,en,kaggle
spam,FedEx: Paquete con destino incorrecto. Corrija los datos: https://fedex-corregir.net/datos,es,synthetic_claude
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",en,kaggle
ham,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,en,kaggle
ham,"Yup, leaving right now, be back soon",en,kaggle
ham,Me i'm not workin. Once i get job...,en,kaggle
ham,What class of  &lt;#&gt;  reunion?,en,kaggle
ham,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,en,kaggle
spam,Correos: Tiene una notificación oficial de la Agencia Tributaria pendiente de recogida en su oficina.,es,synthetic_claude
spam,El Corte Inglés: Ha sido premiado en nuestro sorteo. Pase por caja con su DNI para recoger el premio.,es,synthetic_claude
ham,I'm very happy for you babe ! Woo hoo party on dude!,en,kaggle
spam,MRW: Paquete en almacén por dirección incorrecta. Llame al 902 300 400 con su número de seguimiento.,es,synthetic_claude
ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t"";""-)",en,kaggle
spam,Netflix: Se ha registrado un acceso desde China. Bloquee el acceso: https://netflix-bloquear.xyz,es,synthetic_claude
ham,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,en,kaggle
ham,Can i meet Ì_ at 5.. As 4 where depends on where Ì_ wan 2 in lor..,en,kaggle
spam,Mercadona: ¡GANADOR! Ha sido seleccionado para recibir 500€ en compras. Llame al 900 111 222 para reclamar.,es,synthetic_claude
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",en,kaggle
ham,And maybe some pressies,en,kaggle
ham,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",en,kaggle
ham,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,en,kaggle
ham,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,en,kaggle
ham,"Damn, poor zac doesn't stand a chance",en,kaggle
ham,Haha i think i did too,en,kaggle
ham,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with,en,kaggle
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,en,kaggle
ham,U still havent got urself a jacket ah?,en,kaggle
ham,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,en,kaggle
spam,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,en,kaggle
ham,Lol where do u come up with these ideas?,en,kaggle
ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),en,kaggle
ham,"Aight, tomorrow around  &lt"";#&gt;""  it is",en,kaggle
ham,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",en,kaggle
ham,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),en,kaggle
ham,Ok i also wan 2 watch e 9 pm show...,en,kaggle
ham,I remain unconvinced that this isn't an elaborate test of my willpower,en,kaggle
ham,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc",en,kaggle
ham,O we cant see if we can join denis and mina? Or does denis want alone time,en,kaggle
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",en,kaggle
ham,SEPE: Su prestación por desempleo ha sido aprobada. Recibirá el primer pago el día 28/03.,es,synthetic_claude
ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.,en,kaggle
ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",en,kaggle
ham,Ministerio de Educación: Convocatoria de becas MEC 2025-26 disponible en la sede electrónica.,es,synthetic_claude
ham,"I av a new number,  . Wil u only use this one,ta.",en,kaggle
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,en,kaggle
ham,Clínica Universidad de Navarra: Sus resultados están disponibles en el portal del paciente.,es,synthetic_claude
